number,title,author,reviewState,submittedAt,reviewDecision
1880,Prevent subdomains of domains in NO_PROXY from getting proxied,tshen8,APPROVED,2019-05-21T05:32:44Z,
1880,Prevent subdomains of domains in NO_PROXY from getting proxied,tshen8,COMMENTED,2019-06-26T08:30:42Z,
1880,Prevent subdomains of domains in NO_PROXY from getting proxied,tshen8,APPROVED,2019-06-27T09:59:09Z,
1880,Prevent subdomains of domains in NO_PROXY from getting proxied,tshen8,APPROVED,2019-07-01T09:16:15Z,
1880,Prevent subdomains of domains in NO_PROXY from getting proxied,tshen8,APPROVED,2019-08-08T09:34:00Z,
1880,Prevent subdomains of domains in NO_PROXY from getting proxied,tshen8,APPROVED,2019-08-27T19:37:01Z,
1880,Prevent subdomains of domains in NO_PROXY from getting proxied,tshen8,APPROVED,2019-09-28T23:36:00Z,
1880,Prevent subdomains of domains in NO_PROXY from getting proxied,tshen8,APPROVED,2019-09-28T23:39:40Z,
1870,Adding responseEncoding to AxiosRequestConfig typescript definitions,Aiden01,APPROVED,2019-12-06T01:22:34Z,
1870,Adding responseEncoding to AxiosRequestConfig typescript definitions,Aiden01,APPROVED,2019-12-06T01:23:39Z,
1870,Adding responseEncoding to AxiosRequestConfig typescript definitions,Aiden01,COMMENTED,2020-01-03T23:51:04Z,
1870,Adding responseEncoding to AxiosRequestConfig typescript definitions,Aiden01,COMMENTED,2020-01-03T23:53:34Z,
1870,Adding responseEncoding to AxiosRequestConfig typescript definitions,Aiden01,COMMENTED,2020-03-06T14:28:01Z,
1870,Adding responseEncoding to AxiosRequestConfig typescript definitions,Aiden01,APPROVED,2020-03-06T14:28:23Z,
1867,Fixing request.responseText missing error,Luno33,CHANGES_REQUESTED,2020-02-16T04:15:52Z,
1864,Update `axios-authorized` to ECOSYSTEM.md,zaguiini,APPROVED,2019-02-08T11:27:25Z,
1864,Update `axios-authorized` to ECOSYSTEM.md,zaguiini,APPROVED,2019-02-08T11:27:45Z,
1852,Fixing ignore set withCredentials false,tonwe,APPROVED,2019-02-15T09:54:04Z,
1852,Fixing ignore set withCredentials false,tonwe,APPROVED,2019-06-25T09:16:48Z,
1852,Fixing ignore set withCredentials false,tonwe,APPROVED,2019-11-16T03:18:56Z,
1852,Fixing ignore set withCredentials false,tonwe,CHANGES_REQUESTED,2019-11-16T03:32:47Z,
1845,Allow unsetting headers by passing null (#382),codeclown,CHANGES_REQUESTED,2020-01-30T05:04:04Z,
1845,Allow unsetting headers by passing null (#382),codeclown,COMMENTED,2020-02-06T19:07:20Z,
1845,Allow unsetting headers by passing null (#382),codeclown,COMMENTED,2020-02-06T19:08:13Z,
1845,Allow unsetting headers by passing null (#382),codeclown,COMMENTED,2020-02-07T03:22:02Z,
1845,Allow unsetting headers by passing null (#382),codeclown,COMMENTED,2020-02-07T03:23:55Z,
1845,Allow unsetting headers by passing null (#382),codeclown,COMMENTED,2020-02-08T14:29:56Z,
1845,Allow unsetting headers by passing null (#382),codeclown,COMMENTED,2020-02-08T14:39:56Z,
1845,Allow unsetting headers by passing null (#382),codeclown,COMMENTED,2020-02-08T14:41:45Z,
1831,feat: Allow custom config,Khaledgarbaya,CHANGES_REQUESTED,2018-10-17T22:56:01Z,CHANGES_REQUESTED
1831,feat: Allow custom config,Khaledgarbaya,COMMENTED,2018-10-23T07:04:32Z,CHANGES_REQUESTED
1816,Remove dependency on is-buffer,Chalarangelo,COMMENTED,2018-10-19T18:12:52Z,
1816,Remove dependency on is-buffer,Chalarangelo,COMMENTED,2018-10-19T18:13:51Z,
1816,Remove dependency on is-buffer,Chalarangelo,COMMENTED,2018-10-30T15:30:33Z,
1816,Remove dependency on is-buffer,Chalarangelo,COMMENTED,2019-06-27T20:04:03Z,
1816,Remove dependency on is-buffer,Chalarangelo,COMMENTED,2019-06-28T13:27:21Z,
1816,Remove dependency on is-buffer,Chalarangelo,COMMENTED,2019-06-28T16:56:52Z,
1816,Remove dependency on is-buffer,Chalarangelo,COMMENTED,2019-06-28T16:59:46Z,
1814,fix the description of maxContentLength in README,hashtoes,APPROVED,2019-05-30T06:22:01Z,
1814,fix the description of maxContentLength in README,hashtoes,CHANGES_REQUESTED,2019-09-07T10:41:47Z,
1799,Update README.md,ps0305,CHANGES_REQUESTED,2019-02-18T14:39:03Z,
1798,"Refined typescript types, added documentation to types (NOTE: Breaking changes)",jchitel,APPROVED,2018-10-07T20:40:12Z,
1789,Fixing .eslintrc without extension,ManoelLobo,APPROVED,2018-09-17T14:21:22Z,
1787,Consistent coding style,exalted,APPROVED,2018-09-17T14:19:07Z,
1781,Allow uppercase methods in typings.,knpwrs,APPROVED,2018-09-17T15:15:24Z,
1773,Fixing overwrite Blob/File type as Content-Type in browser.,Gerhut,DISMISSED,2019-06-24T11:34:17Z,
1773,Fixing overwrite Blob/File type as Content-Type in browser.,Gerhut,COMMENTED,2019-06-24T11:37:04Z,
1773,Fixing overwrite Blob/File type as Content-Type in browser.,Gerhut,COMMENTED,2020-09-10T15:19:24Z,
1773,Fixing overwrite Blob/File type as Content-Type in browser.,Gerhut,COMMENTED,2020-09-10T16:16:18Z,
1773,Fixing overwrite Blob/File type as Content-Type in browser.,Gerhut,COMMENTED,2020-09-10T16:30:52Z,
1773,Fixing overwrite Blob/File type as Content-Type in browser.,Gerhut,COMMENTED,2020-09-10T16:35:43Z,
1773,Fixing overwrite Blob/File type as Content-Type in browser.,Gerhut,COMMENTED,2020-09-29T08:55:55Z,
1771,Fixing building url with hash mark,m1neral,APPROVED,2018-09-03T09:44:06Z,
1771,Fixing building url with hash mark,m1neral,APPROVED,2018-09-03T09:44:49Z,
1771,Fixing building url with hash mark,m1neral,APPROVED,2018-09-04T07:53:41Z,
1758,Preserve HTTP method when following redirect,RikkiGibson,APPROVED,2018-08-27T09:05:19Z,
1758,Preserve HTTP method when following redirect,RikkiGibson,APPROVED,2018-08-27T15:26:04Z,
1752,Fixing socket hang up error on node side for slow response.,ryouaki,APPROVED,2019-07-31T21:54:43Z,
1752,Fixing socket hang up error on node side for slow response.,ryouaki,APPROVED,2019-08-29T15:57:32Z,
1745,Adding responseEncoding to mergeConfig,ehrhart,CHANGES_REQUESTED,2019-12-06T01:34:19Z,
1745,Adding responseEncoding to mergeConfig,ehrhart,APPROVED,2019-12-19T12:08:37Z,
1738,makes axios error generic to use axios response,sumanla13a,APPROVED,2018-09-07T09:02:00Z,APPROVED
1738,makes axios error generic to use axios response,sumanla13a,APPROVED,2018-11-08T10:00:09Z,APPROVED
1738,makes axios error generic to use axios response,sumanla13a,APPROVED,2018-11-08T10:00:37Z,APPROVED
1738,makes axios error generic to use axios response,sumanla13a,APPROVED,2019-05-07T19:14:11Z,APPROVED
1736,Add `getUri` signature to TypeScript definition.,atrauzzi,COMMENTED,2018-08-21T03:07:12Z,APPROVED
1736,Add `getUri` signature to TypeScript definition.,atrauzzi,APPROVED,2018-08-21T14:24:30Z,APPROVED
1715,Fixing crash in XHR when setting user-agent header,steelbrain,APPROVED,2018-09-03T13:34:02Z,
1715,Fixing crash in XHR when setting user-agent header,steelbrain,APPROVED,2018-11-09T05:33:22Z,
1712,Added getUri method,anthonygauthier,COMMENTED,2018-08-07T05:35:21Z,APPROVED
1712,Added getUri method,anthonygauthier,APPROVED,2018-08-07T17:52:16Z,APPROVED
1693,Adding support for no_proxy env variable,pheebcodes,COMMENTED,2018-08-07T05:38:21Z,APPROVED
1693,Adding support for no_proxy env variable,pheebcodes,APPROVED,2018-08-07T17:51:49Z,APPROVED
1689,Drop IE9 and IE10,RikkiGibson,APPROVED,2018-08-06T07:44:09Z,
1623,Adding second then on axios call in the readme,guillaumebriday,APPROVED,2018-07-02T03:10:00Z,
1622,Fixing usage of deprecated Buffer constructor. (#1555),mvdnbrk,APPROVED,2018-07-05T06:47:11Z,
1611,[NS]: Send `false` flag isStandardBrowserEnv for Nativescript,arpit2438735,APPROVED,2018-06-19T12:59:17Z,
1605,Allow custom return types,zcei,APPROVED,2018-06-14T12:39:20Z,
1592,chore: cache node_modules,DanielRuf,APPROVED,2018-08-27T13:21:47Z,
1551,cleaner definitions with union types.,sakoh,APPROVED,2018-07-05T06:48:03Z,
1544,Allow setting of content-type,andrew-templeton,CHANGES_REQUESTED,2018-05-31T09:10:06Z,
1532,Move axios core to ESM,zcei,APPROVED,2018-05-11T15:04:06Z,
1521,fix incorrect variable while returning promise on interceptors,barisbora,CHANGES_REQUESTED,2019-02-18T14:37:12Z,
1511,Fixing default transformRequest with buffer pools,delventhalz,COMMENTED,2020-05-27T12:13:35Z,
1493,Fixing maxContentLength config not working for exceeded content-length response,cctuan,COMMENTED,2018-04-19T02:00:38Z,
1493,Fixing maxContentLength config not working for exceeded content-length response,cctuan,COMMENTED,2018-04-19T02:37:18Z,
1493,Fixing maxContentLength config not working for exceeded content-length response,cctuan,COMMENTED,2018-04-19T02:55:33Z,
1493,Fixing maxContentLength config not working for exceeded content-length response,cctuan,APPROVED,2018-04-19T02:55:42Z,
1493,Fixing maxContentLength config not working for exceeded content-length response,cctuan,APPROVED,2018-07-31T13:38:37Z,
1492,Fixing password encoding with special characters in basic authentication,1pm,APPROVED,2020-03-31T10:18:14Z,
1487,fix 'Network Error' in react native android,huangzuizui,APPROVED,2018-04-17T10:43:35Z,
1487,fix 'Network Error' in react native android,huangzuizui,COMMENTED,2020-05-23T17:04:27Z,
1485,Destroy stream on exceeding maxContentLength (fixes #1098),resure,APPROVED,2019-05-06T06:44:51Z,
1484,Update README.md,JimLynchCodes,APPROVED,2018-04-17T10:36:52Z,
1479,implement maxContentLength in xhr,kheyse-werk,CHANGES_REQUESTED,2019-09-07T10:24:32Z,
1479,implement maxContentLength in xhr,kheyse-werk,COMMENTED,2019-09-07T10:38:19Z,
1479,implement maxContentLength in xhr,kheyse-werk,CHANGES_REQUESTED,2019-09-07T10:47:25Z,
1457,fix: update a bunch of dependencies,JustinBeckwith,APPROVED,2018-04-07T04:43:56Z,
1441,Updating xhr adapter to inherit withCredentials flag from the config,kmagiera,APPROVED,2019-07-19T02:24:04Z,
1419,Adding isAxiosError flag to errors thrown by axios,AyushG3112,DISMISSED,2018-08-20T08:49:55Z,
1419,Adding isAxiosError flag to errors thrown by axios,AyushG3112,DISMISSED,2018-08-20T08:53:57Z,
1419,Adding isAxiosError flag to errors thrown by axios,AyushG3112,APPROVED,2018-08-20T09:02:08Z,
1410,Completely delete ejected interceptor handlers,Axnyff,CHANGES_REQUESTED,2018-04-09T04:48:08Z,
1407,FIX: all tests and eslint for the 1.0.0 branch,hans-lizihan,COMMENTED,2018-03-11T15:26:39Z,
1407,FIX: all tests and eslint for the 1.0.0 branch,hans-lizihan,COMMENTED,2018-03-11T16:42:42Z,
1407,FIX: all tests and eslint for the 1.0.0 branch,hans-lizihan,COMMENTED,2018-03-12T09:53:36Z,
1399,Fixing #537 Rejecting promise if request is cancelled by the browser,mattridley,APPROVED,2018-03-07T19:49:19Z,
1395,Fixing #385 - Keep defaults local to instance,codeclown,COMMENTED,2018-03-02T22:55:10Z,
1395,Fixing #385 - Keep defaults local to instance,codeclown,CHANGES_REQUESTED,2018-04-03T17:02:33Z,
1395,Fixing #385 - Keep defaults local to instance,codeclown,COMMENTED,2018-04-03T20:29:06Z,
1395,Fixing #385 - Keep defaults local to instance,codeclown,COMMENTED,2018-04-03T20:29:51Z,
1395,Fixing #385 - Keep defaults local to instance,codeclown,COMMENTED,2018-04-03T20:31:39Z,
1395,Fixing #385 - Keep defaults local to instance,codeclown,CHANGES_REQUESTED,2018-04-06T17:50:54Z,
1395,Fixing #385 - Keep defaults local to instance,codeclown,APPROVED,2018-04-10T16:47:24Z,
1391,Clone config defaults on axios.create,heisian,CHANGES_REQUESTED,2018-03-01T02:48:45Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-01T07:59:45Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-01T17:04:48Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-01T21:19:02Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-05T17:58:34Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-05T18:00:38Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-05T18:49:37Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-05T18:50:38Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-05T21:57:57Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-05T22:28:14Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-07T19:02:16Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-07T20:07:08Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-07T20:10:38Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-08T01:36:38Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-08T18:53:36Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-08T23:25:00Z,
1391,Clone config defaults on axios.create,heisian,COMMENTED,2018-03-09T03:22:51Z,
1377,Error/typo,Mathiasduc,CHANGES_REQUESTED,2018-02-21T18:13:36Z,CHANGES_REQUESTED
1364,Documents default,MiguelMadero,CHANGES_REQUESTED,2018-02-17T01:38:16Z,CHANGES_REQUESTED
1363,Add reference to axios-fetch in ECOSYSTEM.md,mdlavin,APPROVED,2018-02-17T01:42:25Z,APPROVED
1353,Finish adjustments to specs,zcei,COMMENTED,2018-02-09T15:34:48Z,
1353,Finish adjustments to specs,zcei,COMMENTED,2018-02-09T15:35:42Z,
1353,Finish adjustments to specs,zcei,COMMENTED,2018-02-09T15:40:08Z,
1353,Finish adjustments to specs,zcei,APPROVED,2018-02-09T15:44:40Z,
1352,Substitute custom utils with lodash,zcei,APPROVED,2018-02-09T14:05:39Z,
1352,Substitute custom utils with lodash,zcei,APPROVED,2018-02-09T15:07:46Z,
1352,Substitute custom utils with lodash,zcei,COMMENTED,2018-03-10T16:32:57Z,
1352,Substitute custom utils with lodash,zcei,COMMENTED,2018-03-11T06:07:50Z,
1352,Substitute custom utils with lodash,zcei,COMMENTED,2018-03-11T12:41:05Z,
1352,Substitute custom utils with lodash,zcei,COMMENTED,2018-03-11T15:19:47Z,
1352,Substitute custom utils with lodash,zcei,COMMENTED,2018-03-12T09:59:54Z,
1351,Adjust specs to work with new lib interface,zcei,COMMENTED,2018-02-09T12:33:56Z,
1351,Adjust specs to work with new lib interface,zcei,COMMENTED,2018-02-09T12:35:39Z,
1351,Adjust specs to work with new lib interface,zcei,APPROVED,2018-02-09T12:45:47Z,
1342,fix cannot send post method,alpancs,APPROVED,2018-02-17T02:58:41Z,APPROVED
1339,Adjust karma to use Webpack 3 config,zcei,APPROVED,2018-02-09T12:06:53Z,
1336,migrate nodeunit to jasmine,axe312ger,CHANGES_REQUESTED,2018-02-09T10:24:53Z,
1336,migrate nodeunit to jasmine,axe312ger,APPROVED,2018-02-09T10:55:48Z,
1335,ESLint Standard,zcei,COMMENTED,2018-02-05T17:08:27Z,
1335,ESLint Standard,zcei,COMMENTED,2018-02-05T17:11:43Z,
1335,ESLint Standard,zcei,COMMENTED,2018-02-05T17:16:20Z,
1335,ESLint Standard,zcei,APPROVED,2018-02-05T20:57:57Z,
1334,Use Babel 7 & Webpack3 (via blocks),zcei,CHANGES_REQUESTED,2018-02-05T14:52:17Z,
1334,Use Babel 7 & Webpack3 (via blocks),zcei,COMMENTED,2018-02-05T14:53:34Z,
1334,Use Babel 7 & Webpack3 (via blocks),zcei,COMMENTED,2018-02-05T14:54:38Z,
1334,Use Babel 7 & Webpack3 (via blocks),zcei,APPROVED,2018-02-05T15:57:40Z,
1334,Use Babel 7 & Webpack3 (via blocks),zcei,COMMENTED,2018-02-05T15:59:44Z,
1334,Use Babel 7 & Webpack3 (via blocks),zcei,COMMENTED,2018-02-05T16:00:21Z,
1314,Adding example of cancelling a POST request to readme,penance316,APPROVED,2018-01-22T13:54:14Z,
1314,Adding example of cancelling a POST request to readme,penance316,CHANGES_REQUESTED,2018-01-22T16:09:18Z,
1314,Adding example of cancelling a POST request to readme,penance316,APPROVED,2018-01-22T16:41:01Z,
1287,Set maxBodyLength on follow-redirects to match maxContentLength on AxiosOptions,mividtim,APPROVED,2018-02-11T19:25:46Z,APPROVED
1276,Added a simple async/await example,unknown,CHANGES_REQUESTED,2018-02-09T20:46:34Z,CHANGES_REQUESTED
1274,Temp fix for follow-redirect,felixmosh,APPROVED,2018-01-07T16:50:37Z,
1273,adding codetriage badge,jcrben,APPROVED,2018-01-07T12:45:43Z,APPROVED
1273,adding codetriage badge,jcrben,APPROVED,2018-01-08T08:59:27Z,APPROVED
1273,adding codetriage badge,jcrben,APPROVED,2018-02-08T03:23:07Z,APPROVED
1272,Fix Markdown formatting for issue and pull request template,aaronang,APPROVED,2018-01-07T12:47:08Z,
1270,Upgrade all dependencies to latest version,timReynolds,CHANGES_REQUESTED,2018-01-07T13:04:08Z,
1264,Update license date,m1guelpf,APPROVED,2018-01-05T16:30:05Z,
1258,Bug/allow header to contain http verb keys #1252,nycdavid,APPROVED,2018-01-07T19:22:10Z,
1258,Bug/allow header to contain http verb keys #1252,nycdavid,COMMENTED,2018-01-07T20:17:57Z,
1234,Updating the docs to use Promises. Fixes #1042,franciscop,CHANGES_REQUESTED,2018-02-10T17:25:44Z,CHANGES_REQUESTED
1232,fix https request on http proxy problem,stoneChen,COMMENTED,2019-12-25T01:39:26Z,
1232,fix https request on http proxy problem,stoneChen,COMMENTED,2019-12-25T01:41:44Z,
1232,fix https request on http proxy problem,stoneChen,COMMENTED,2019-12-25T01:42:04Z,
1203,Add a check for navigator object since isURLSameOrigin relies on it,peterjwest,APPROVED,2018-01-07T12:42:47Z,
1148,Adding better 'responseType' and 'method' type definitions by using a…,Fitzpasd,APPROVED,2018-01-07T19:45:33Z,
1148,Adding better 'responseType' and 'method' type definitions by using a…,Fitzpasd,APPROVED,2018-01-07T19:47:25Z,
1129,Unzipping response body only for statuses != 204,drawski,APPROVED,2019-01-24T21:05:50Z,
1122,Fixing default method for an instance always overwritten by get,Nilegfx,APPROVED,2018-01-08T16:27:34Z,
1110,Adding jsDelivr link in README,LukasDrgon,COMMENTED,2018-01-07T12:58:52Z,
1110,Adding jsDelivr link in README,LukasDrgon,APPROVED,2018-04-09T08:04:58Z,
1110,Adding jsDelivr link in README,LukasDrgon,COMMENTED,2018-08-10T07:26:54Z,
1110,Adding jsDelivr link in README,LukasDrgon,CHANGES_REQUESTED,2018-08-10T07:27:48Z,
1110,Adding jsDelivr link in README,LukasDrgon,COMMENTED,2018-08-10T14:42:52Z,
1110,Adding jsDelivr link in README,LukasDrgon,DISMISSED,2018-08-10T19:55:46Z,
1110,Adding jsDelivr link in README,LukasDrgon,COMMENTED,2018-08-13T16:58:29Z,
1110,Adding jsDelivr link in README,LukasDrgon,COMMENTED,2018-08-14T01:36:32Z,
1110,Adding jsDelivr link in README,LukasDrgon,COMMENTED,2018-08-14T15:16:16Z,
1110,Adding jsDelivr link in README,LukasDrgon,APPROVED,2018-09-10T07:16:55Z,
1110,Adding jsDelivr link in README,LukasDrgon,COMMENTED,2019-11-10T20:15:46Z,
1107,Fixing Cookie Helper with Async Components (#1105),rbown,APPROVED,2018-01-10T18:21:16Z,
1107,Fixing Cookie Helper with Async Components (#1105),rbown,COMMENTED,2020-05-22T14:38:21Z,
1095,Fix/pass agent mixed protocol redirects,pmarrone,COMMENTED,2019-11-19T02:54:51Z,
1091,Added ES6 example in README,jjingrong,APPROVED,2018-01-07T12:53:07Z,
1075,Replace webpack with rollup,SidKwok,CHANGES_REQUESTED,2018-01-07T12:55:46Z,
1070,Adding support for UNIX Sockets,Starfox64,APPROVED,2018-02-15T16:57:09Z,
1065,Avoid concatenating chunks to calculate their total lenght,zenekron,APPROVED,2018-04-17T10:42:50Z,
1053,Response headers missing,sahanatroam,CHANGES_REQUESTED,2018-01-07T13:02:04Z,
1040,Decorate resolve and reject to clear timeout in all cases,pbarbiero,COMMENTED,2017-08-12T14:09:58Z,
1040,Decorate resolve and reject to clear timeout in all cases,pbarbiero,COMMENTED,2017-08-12T14:13:13Z,
965,Add documentation about how to implement `promise.prototype.finally` in ES6,BrodaNoel,COMMENTED,2017-07-10T07:56:43Z,
959,Fixing http adapter to allow HTTPS connections via HTTP,Khaledgarbaya,COMMENTED,2017-08-14T11:51:11Z,
959,Fixing http adapter to allow HTTPS connections via HTTP,Khaledgarbaya,COMMENTED,2017-08-14T11:51:57Z,
959,Fixing http adapter to allow HTTPS connections via HTTP,Khaledgarbaya,APPROVED,2018-06-21T05:26:32Z,
959,Fixing http adapter to allow HTTPS connections via HTTP,Khaledgarbaya,COMMENTED,2018-06-26T04:17:59Z,
959,Fixing http adapter to allow HTTPS connections via HTTP,Khaledgarbaya,APPROVED,2018-06-26T04:18:33Z,
935,"added unpkg ""dist/axios.js""",jmnote,APPROVED,2018-01-07T12:58:22Z,
912,Convert the method parameter to lowercase,luciy,COMMENTED,2017-05-31T09:45:21Z,
887,No buffer in browser,fgnass,CHANGES_REQUESTED,2017-05-11T07:54:56Z,
878,Add CDNJS version badge in README.md,sufuf3,APPROVED,2018-04-17T10:40:50Z,
878,Add CDNJS version badge in README.md,sufuf3,CHANGES_REQUESTED,2018-04-17T10:41:23Z,
878,Add CDNJS version badge in README.md,sufuf3,APPROVED,2018-04-19T07:06:34Z,
878,Add CDNJS version badge in README.md,sufuf3,APPROVED,2019-02-05T19:34:01Z,
878,Add CDNJS version badge in README.md,sufuf3,COMMENTED,2020-05-22T14:08:45Z,
874,Duplicate header handling,tybro0103,COMMENTED,2017-04-29T04:12:24Z,
869,Adds option to specify character set in responses (with http adapter),johntron,CHANGES_REQUESTED,2017-08-12T12:54:41Z,CHANGES_REQUESTED
869,Adds option to specify character set in responses (with http adapter),johntron,COMMENTED,2017-08-16T23:36:40Z,CHANGES_REQUESTED
869,Adds option to specify character set in responses (with http adapter),johntron,COMMENTED,2017-08-16T23:36:43Z,CHANGES_REQUESTED
842,Adding ability to transform data based on status,berfarah,COMMENTED,2017-08-17T19:19:52Z,
842,Adding ability to transform data based on status,berfarah,COMMENTED,2017-08-17T19:20:14Z,
831,Pass agents to follow redirects,rubennorte,COMMENTED,2017-04-09T00:16:26Z,
831,Pass agents to follow redirects,rubennorte,COMMENTED,2017-04-09T09:24:13Z,
831,Pass agents to follow redirects,rubennorte,COMMENTED,2017-04-15T16:31:29Z,
831,Pass agents to follow redirects,rubennorte,COMMENTED,2017-08-12T12:42:21Z,
831,Pass agents to follow redirects,rubennorte,COMMENTED,2018-10-12T06:08:55Z,
830,Include underlying request in errors,rubennorte,APPROVED,2017-04-15T16:18:39Z,
828,Return the last request made in axios response,rubennorte,APPROVED,2017-04-08T18:25:58Z,
786,Updating follow-redirects to 1.1.0,cappslock,APPROVED,2017-03-27T04:12:12Z,
742,Change http request method in Axios request method,SeokHeo,CHANGES_REQUESTED,2017-03-18T19:13:01Z,
742,Change http request method in Axios request method,SeokHeo,COMMENTED,2017-03-27T06:03:16Z,
742,Change http request method in Axios request method,SeokHeo,COMMENTED,2017-04-08T11:52:42Z,
691,Adding a way to disable all proxy processing,vbfox,COMMENTED,2017-04-08T11:51:19Z,
691,Adding a way to disable all proxy processing,vbfox,COMMENTED,2017-08-12T12:38:49Z,
691,Adding a way to disable all proxy processing,vbfox,COMMENTED,2017-08-12T19:22:18Z,
680,Enable writings node.js buffers directly,EricMCornelius,CHANGES_REQUESTED,2017-03-18T19:33:24Z,
656,Parse the JSON response if response is undefined (fix #265),yp,COMMENTED,2018-01-07T20:09:17Z,
656,Parse the JSON response if response is undefined (fix #265),yp,CHANGES_REQUESTED,2018-01-07T20:10:10Z,
581,Fixing combineURLs to support an empty relativeURL,loklaan,COMMENTED,2016-12-07T02:42:04Z,
581,Fixing combineURLs to support an empty relativeURL,loklaan,CHANGES_REQUESTED,2016-12-07T02:42:33Z,
581,Fixing combineURLs to support an empty relativeURL,loklaan,COMMENTED,2016-12-07T13:02:55Z,
581,Fixing combineURLs to support an empty relativeURL,loklaan,COMMENTED,2016-12-08T02:12:27Z,
581,Fixing combineURLs to support an empty relativeURL,loklaan,APPROVED,2016-12-08T05:22:20Z,
565,Adding interpretation of no_proxy,inthemill,COMMENTED,2017-07-20T08:24:52Z,
565,Adding interpretation of no_proxy,inthemill,COMMENTED,2017-07-20T16:10:27Z,
565,Adding interpretation of no_proxy,inthemill,COMMENTED,2017-08-12T12:34:33Z,
558,Update parseHeaders to match node http behavior,Jessidhia,COMMENTED,2016-11-28T04:36:08Z,
547,Minor grammar/line length changes,Rossolson,COMMENTED,2016-12-07T03:15:47Z,
547,Minor grammar/line length changes,Rossolson,COMMENTED,2016-12-07T03:16:12Z,
547,Minor grammar/line length changes,Rossolson,COMMENTED,2017-03-20T17:24:13Z,
483,Support proxy auth,mawrkus,COMMENTED,2016-10-14T14:06:28Z,
483,Support proxy auth,mawrkus,COMMENTED,2016-10-14T15:44:22Z,
477,Make headers with the same name be returned as array,kompot,CHANGES_REQUESTED,2017-04-06T06:19:24Z,CHANGES_REQUESTED
477,Make headers with the same name be returned as array,kompot,COMMENTED,2017-04-06T08:26:30Z,CHANGES_REQUESTED
461,Add OPTIONS-method as a shortcut,theikkila,COMMENTED,2017-03-19T04:39:39Z,
461,Add OPTIONS-method as a shortcut,theikkila,COMMENTED,2017-03-26T07:32:57Z,
452,Adding support for request cancellation,nickuraltsev,COMMENTED,2016-09-20T22:05:22Z,APPROVED
452,Adding support for request cancellation,nickuraltsev,COMMENTED,2016-09-21T02:59:00Z,APPROVED
452,Adding support for request cancellation,nickuraltsev,COMMENTED,2016-09-21T04:36:38Z,APPROVED
452,Adding support for request cancellation,nickuraltsev,COMMENTED,2016-09-21T07:22:02Z,APPROVED
452,Adding support for request cancellation,nickuraltsev,COMMENTED,2016-09-21T19:39:26Z,APPROVED
452,Adding support for request cancellation,nickuraltsev,COMMENTED,2016-09-22T01:48:37Z,APPROVED
452,Adding support for request cancellation,nickuraltsev,APPROVED,2016-09-24T09:36:12Z,APPROVED
452,Adding support for request cancellation,nickuraltsev,COMMENTED,2016-10-06T01:03:09Z,APPROVED
452,Adding support for request cancellation,nickuraltsev,COMMENTED,2016-10-06T06:11:29Z,APPROVED
366,Http proxy support,bomsy,COMMENTED,2018-12-28T07:26:06Z,
