number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
871,chapter_recurrent-nueral-networks/index,zhuyuanxiang,2021-06-20T10:26:26Z,2021-07-02T01:25:23+00:00,1,278.98
872,Chapter recurrent neural networks/sequence,zhuyuanxiang,2021-06-21T08:32:05Z,2021-07-09T22:11:32+00:00,1,445.66
873,typo fix in conv_layer,npudqsz,2021-06-21T13:27:16Z,2021-06-22T00:24:19+00:00,1,10.95
876,trans fix in padding_stride,npudqsz,2021-06-22T09:26:43Z,2021-06-26T23:13:33+00:00,1,109.78
877,Chapter recurrent neural networks/text preprocessing,zhuyuanxiang,2021-06-22T10:38:21Z,2021-07-16T16:52:17+00:00,1,582.23
879,Update fine-tuning.md,LenovoLRSH,2021-06-23T04:05:56Z,2021-07-13T01:37:17+00:00,1,477.52
883,Chapter recurrent neural networks/language models and dataset,zhuyuanxiang,2021-06-24T09:35:05Z,2021-06-29T04:28:55+00:00,11,114.9
886,chapter_recurrent-neural-networks/rnn,zhuyuanxiang,2021-06-26T04:17:18Z,2021-07-21T04:45:20+00:00,1,600.47
887,chapter_recurrent-neural-networks/rnn-scratch,zhuyuanxiang,2021-06-28T00:47:49Z,2021-07-22T16:24:53+00:00,4,591.62
888,chapter_recurrent-neural-networks/rnn-concise,zhuyuanxiang,2021-06-29T03:43:18Z,2021-07-21T16:19:37+00:00,1,540.61
890,小建议,JoeyDaioe,2021-06-30T03:27:30Z,2021-06-30T22:16:24+00:00,2,18.82
891,update model-construction.md,Sanzo00,2021-06-30T08:44:36Z,2021-06-30T22:18:05+00:00,1,13.56
894,Update softmax-regression.md,heya5,2021-07-02T03:25:51Z,2021-07-03T04:35:27+00:00,1,25.16
895,Fix a translation error in softmax-regression-scratch.md,heya5,2021-07-03T06:43:05Z,2021-07-12T04:48:34+00:00,1,214.09
896,Chapter recurrent neural networks/bptt,zhuyuanxiang,2021-07-06T11:03:20Z,2021-07-24T01:16:21+00:00,1,422.22
897,[Terminology] Align terminology,goldmermaid,2021-07-06T21:44:52Z,2021-07-09T04:40:50+00:00,5,54.93
899,chapter_convolutional-neural-networks/index,zhuyuanxiang,2021-07-09T04:45:08Z,2021-07-16T21:06:20+00:00,1,184.35
905,Update language-models-and-dataset.md,dooothink,2021-07-18T08:52:45Z,2021-07-20T04:57:16+00:00,1,44.08
907,fix typo in linear-regression.md,lossfunc,2021-07-21T01:32:20Z,2021-07-21T04:44:10+00:00,1,3.2
918,Correct typo in the environment.md,codename1995,2021-07-28T19:56:49Z,2021-07-28T21:27:11+00:00,1,1.51
921,Update index.md,tcmyxc,2021-08-01T15:25:25Z,2021-08-01T17:44:36+00:00,1,2.32
