number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
526,Fix typos in `16-open-source-models/README.md` and `17-ai-agents/README.md`,rohis06-aws,2024-07-07T18:19:07Z,2024-07-28T11:48:49+00:00,2,497.5
529,Adding open ai file and fixing grammer,Inder24,2024-07-08T12:36:55Z,2024-07-28T11:48:11+00:00,2,479.19
530,Fixed a typo in aoai-assignment.ipynb,deniskyashif,2024-07-10T11:00:04Z,2024-07-28T11:50:29+00:00,1,432.84
531,Fix broken table markdown in ko,jpark011,2024-07-10T15:31:20Z,2024-07-28T11:54:10+00:00,2,428.38
532,Fix README.md spelling errors,JianChuanting,2024-07-11T03:21:29Z,2024-07-28T11:54:40+00:00,1,416.55
533,Setup jupyter notebook,hungpm372,2024-07-11T09:33:41Z,2024-09-17T14:08:02+00:00,1,1636.57
535,Notes,diegoabeltran16,2024-07-17T21:21:35Z,2024-09-17T14:07:45+00:00,1,1480.77
537,.gitignore should ignore downloaded files of sample 08-building-searc…,bmerkle,2024-07-26T14:58:10Z,2024-08-29T09:14:54+00:00,1,810.28
545,Fix#544,bmerkle,2024-07-31T15:31:33Z,2024-08-29T09:14:15+00:00,2,689.71
548,Fix some markdown annotations in 09-building-image-applications/README.md,gameliee,2024-08-05T16:23:44Z,2024-08-29T09:15:28+00:00,1,568.86
550,add Github Models solution for exercise,amynic,2024-08-06T14:08:51Z,2024-08-08T14:05:56+00:00,1,47.95
554,Update README.md,leestott,2024-08-08T14:08:40Z,2024-08-14T13:59:06+00:00,1,143.84
558,Fix typos,omahs,2024-08-19T12:22:20Z,2024-09-17T14:08:34+00:00,2,697.77
560,"06, added githubmodels-app.py, updated githubmodels-assignment.ipynb",ryubidragonfire,2024-08-20T18:23:30Z,2024-09-03T10:00:46+00:00,2,327.62
565,"Update README.md (Typo ""Open AI""→""OpenAI"")",hyoshioka0128,2024-08-23T15:13:01Z,2024-09-03T08:53:06+00:00,1,257.67
566,fix: cn translation typo,anxsec,2024-08-26T11:28:32Z,2024-09-03T08:51:46+00:00,1,189.39
567,added 04-prompt-engineering-fundamentals/python /githubmodels-assignment.ipynb,ryubidragonfire,2024-08-30T11:11:33Z,2024-09-03T08:51:23+00:00,1,93.66
568,Ryubidragonfire/07,ryubidragonfire,2024-08-30T11:40:02Z,2024-09-03T08:50:24+00:00,1,93.17
570,Updated documentation ,ryubidragonfire,2024-09-03T09:45:14Z,2024-09-17T14:09:07+00:00,1,340.4
573,Fix issue with codespace and devcontainer build,cicorias,2024-09-03T15:39:04Z,2024-12-16T08:43:17+00:00,1,2489.07
578,Fix#540: Renamed AZURE_OPENAI_KEY to AZURE_OPENAI_API_KEY to use a consistent naming,bmerkle,2024-09-09T12:30:03Z,2024-09-13T12:43:41+00:00,1,96.23
579,fix for https://github.com/microsoft/generative-ai-for-beginners/issues/574,bmerkle,2024-09-09T13:23:01Z,2024-09-13T12:42:45+00:00,1,95.33
580,fix for https://github.com/microsoft/generative-ai-for-beginners/issues/574,bmerkle,2024-09-09T13:24:44Z,2024-09-13T12:43:17+00:00,1,95.31
581,fix for https://github.com/microsoft/generative-ai-for-beginners/issues/574,bmerkle,2024-09-09T13:26:01Z,2024-09-13T12:44:31+00:00,1,95.31
582,fix for https://github.com/microsoft/generative-ai-for-beginners/issues/574,bmerkle,2024-09-09T13:27:24Z,2024-09-13T13:28:43+00:00,1,96.02
584,fix for https://github.com/microsoft/generative-ai-for-beginners/issues/574,bmerkle,2024-09-09T13:30:01Z,2024-09-17T14:16:34+00:00,1,192.78
588,Fix#587: index list index out of range in transcript_enrich_bucket.py ,bmerkle,2024-09-14T14:40:40Z,2024-09-17T14:17:06+00:00,1,71.61
590,fix for issue#589,bmerkle,2024-09-14T16:32:54Z,2024-09-17T14:18:25+00:00,1,69.76
598,"Add pip dep, azure-ai-inference",skasturi,2024-09-23T09:40:47Z,2024-10-03T16:55:56+00:00,3,247.25
604,Update README.md,bmerkle,2024-10-04T15:02:13Z,2024-10-07T16:41:35+00:00,1,73.66
606,Update README.md,bmerkle,2024-10-04T20:09:58Z,2024-10-07T16:42:05+00:00,1,68.54
607,fix chapter 21 Update README.md,bmerkle,2024-10-04T23:08:41Z,2024-10-07T16:41:05+00:00,1,65.54
608,fix chapter 21 improvements jupyternotebook,bmerkle,2024-10-05T15:02:08Z,2024-10-07T16:43:19+00:00,1,49.69
610,fix: correct readme for meta models description,zkewal,2024-10-07T07:21:16Z,2024-10-07T16:44:00+00:00,1,9.38
611,Update the numpy version to 1.26.4 to fix ImpImporter error,kzagoris,2024-10-08T07:44:15Z,2024-12-16T08:43:16+00:00,1,1656.98
613,Update README.md,foundingnimo,2024-10-08T20:36:57Z,2024-12-20T08:41:20+00:00,1,1740.07
629,docs(chapter-1): Fix broken image URL and list indentation,shiftpx,2024-10-26T16:16:28Z,2024-11-07T14:56:14+00:00,1,286.66
630,Fixed typo in readme,visitishan,2024-11-04T21:22:12Z,2025-02-17T09:57:29+00:00,2,2508.59
634,fix: added missing closing brackets in Chp 6 README.md,shahpreetk,2024-11-08T16:19:20Z,2024-11-19T13:45:50+00:00,1,261.44
635,Correcting Broken Links,shahpreetk,2024-11-08T16:49:27Z,2024-11-28T11:51:40+00:00,1,475.04
639,Add Korean translations (ko) for Lesson 19-21,IsuminI,2024-11-19T15:08:30Z,2024-11-28T11:06:12+00:00,1,211.96
640,Update README CN translation from version 1 to version 3,poemDead,2024-11-25T07:56:25Z,2024-11-28T11:05:45+00:00,1,75.16
641,fix for #592: added requirements.txt for easy pip deployment,bmerkle,2024-11-27T16:21:13Z,2024-11-28T11:04:36+00:00,1,18.72
642,Fix typos in Lesson 20 readme,jbean97,2024-11-28T02:23:51Z,2024-11-28T11:04:06+00:00,1,8.67
643,Bump cross-spawn from 7.0.3 to 7.0.6 in /09-building-image-applications/typescript/image-generation-app,dependabot,2024-11-28T11:05:45Z,2025-01-15T13:50:32+00:00,2,1154.75
644,Bump cross-spawn from 7.0.3 to 7.0.6 in /11-integrating-with-function-calling/typescript/function-app,dependabot,2024-11-28T11:05:52Z,2025-01-15T13:50:58+00:00,1,1154.75
648,- oia examples only contain OpenAI imports+calls,bmerkle,2024-12-09T16:57:48Z,2025-01-15T13:46:10+00:00,1,884.81
650,"Update aoai-assignment.ipynb (Typo ""Azure Open AI""→""Azure OpenAI"")",hyoshioka0128,2024-12-19T22:21:04Z,2025-01-15T13:46:41+00:00,2,639.43
652,Add missing article (an approach) and make minor edits,peterhauke,2024-12-31T10:40:38Z,2025-01-15T13:47:15+00:00,1,363.11
654,Removed code only supported in OpenAI under Chatper 09,lapellaniz,2025-01-07T16:00:17Z,2025-01-15T13:48:01+00:00,1,189.8
655,Update README.md,priyanksonis,2025-01-07T16:57:25Z,2025-01-15T13:48:26+00:00,1,188.85
657,Update README.md,ChromaticRanger,2025-01-10T09:17:18Z,2025-01-15T13:49:15+00:00,1,124.53
658,Update environment.yml,CrazyAILearner,2025-01-14T07:14:26Z,2025-01-24T09:53:19+00:00,1,242.65
659,some oai- notebooks contain AzureOAI import and calls,bmerkle,2025-01-15T10:52:17Z,2025-01-15T13:50:04+00:00,1,2.96
660,fix: broken link in RESOURCES.md,iamarunbrahma,2025-01-22T03:40:02Z,2025-01-24T09:51:50+00:00,1,54.2
662,Removed unnecessary period for consistency,shaymolcho,2025-01-25T06:57:30Z,2025-02-04T10:25:48+00:00,1,243.47
663,use https instead of http for vscode urls,john0isaac,2025-01-26T21:54:43Z,2025-02-04T10:26:20+00:00,1,204.53
668,Update devcontainer.json,yourowndisaster09,2025-01-30T05:28:46Z,2025-02-17T09:41:35+00:00,1,436.21
670,edited the code for first text generation app - had minor errors,Saibernard,2025-01-31T00:24:37Z,2025-02-17T09:48:48+00:00,1,417.4
672,Fix missing distutils module error during build,Wingless-Archangel,2025-02-03T14:50:09Z,2025-03-10T08:09:38+00:00,3,833.32
676,Update Korean tranlsations (ko) for README and web ,FacerAin,2025-02-04T18:14:59Z,2025-02-17T12:57:31+00:00,1,306.71
678,fix: typos in documentation files,maximevtush,2025-02-07T21:24:58Z,2025-02-17T09:55:16+00:00,1,228.5
683,Update README.md,mbaiza27,2025-02-14T01:24:55Z,2025-02-17T09:34:41+00:00,1,80.16
688,Update README.md,unknown,2025-02-19T12:34:48Z,2025-02-25T10:58:40+00:00,1,142.4
691,Fix broken image path in translations/ko/README.md,ykoh42,2025-02-22T07:25:27Z,2025-02-24T11:39:36+00:00,1,52.24
694,Update README.md,unknown,2025-02-28T13:29:12Z,2025-03-10T08:11:55+00:00,2,234.71
698,Fix grammatical errors and clarify function calling documentation (fixes #689),dbsectrainer,2025-03-04T01:07:14Z,2025-03-06T11:52:25+00:00,1,58.75
699,Added Turkish translation for README file,erencanbas,2025-03-06T08:11:30Z,2025-03-10T08:10:13+00:00,1,95.98
